itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at,day_number,activity_title,description,time_slot
itn_cbfab114,trp_377a871a,Kathmandu plan v1,1,1,ai_planner,30800.00,INR,945,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kathmandu River Expedition & Nature Wilderness Trek,"In Kathmandu: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_c9621e26,trp_5ad6c4c8,Abu Dhabi plan v1,1,1,ai_planner,5072.77,INR,885,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Abu Dhabi Exclusive Sunset Cruise & Chef's Degustation,In Abu Dhabi: Private boat charter with champagne sunset toasts and an artisanal seven-course meal.,evening
itn_45e505e0,trp_2d23dd64,Ahmedabad plan v1,1,1,user,19900.00,INR,1140,11.3,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Ahmedabad Sunrise Ridge Hike & Panoramic Viewpoint,In Ahmedabad: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_8404374f,trp_31015abc,Bhuj plan v1,1,1,optimizer,26650.00,INR,1095,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhuj Old Town Heritage Bazaar & Artisan Lane,"In Bhuj: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_952aaaed,trp_9818ae06,Pune plan v1,1,0,optimizer,13700.00,INR,1290,11.3,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Pune Tranquil Waterfront Sunset & Sound Bath,In Pune: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_6ebc1e21,trp_9818ae06,Pune plan v2,2,0,agent,13700.00,INR,1095,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Pune Dawn Meditation & Pranayama in Garden Pavilions,In Pune: Begin the day revitalized with guided breathwork and gentle yoga in a peaceful courtyard.,morning
itn_446deb9d,trp_9818ae06,Pune plan v3,3,1,ai_planner,2900.00,INR,1365,12.0,,active,2026-07-19T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Pune Ayurvedic Herbal Therapy & Botanical Walk,In Pune: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_6e78eda6,trp_9a841c7e,Kolkata plan v1,1,1,agent,9851.25,SGD,840,12.5,,active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Kolkata Lakeside Promenade Sunset & Classical Sitar,"In Kolkata: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_59fcc8e6,trp_8c188c27,Mysuru plan v1,1,0,optimizer,9600.00,INR,855,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Mysuru Historic Citadel & Royal Palace Morning Tour,"In Mysuru: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_c7d4c059,trp_8c188c27,Mysuru plan v2,2,0,optimizer,10000.00,INR,750,10.1,,active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Mysuru Old Town Heritage Bazaar & Artisan Lane,"In Mysuru: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_4296014e,trp_8c188c27,Mysuru plan v3,3,1,ai_planner,9400.00,INR,915,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Mysuru Traditional Folk Performance & Heritage Feast,In Mysuru: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_8eb016e5,trp_baeb9644,Alleppey plan v1,1,1,ai_planner,6950.00,INR,285,4.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Alleppey Dawn Meditation & Pranayama in Garden Pavilions,In Alleppey: Begin the day revitalized with guided breathwork and gentle yoga in a peaceful courtyard.,morning
itn_5045021f,trp_96b44a87,Bengaluru plan v1,1,1,ai_planner,23650.00,INR,1455,10.1,,active,2026-07-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bengaluru River Expedition & Nature Wilderness Trek,"In Bengaluru: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_caf11eb9,trp_0e733795,Darjeeling plan v1,1,1,ai_planner,17400.00,INR,1500,12.5,,active,2026-05-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Darjeeling Tranquil Waterfront Sunset & Sound Bath,In Darjeeling: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_20a0bf45,trp_63451510,Mysuru plan v1,1,1,optimizer,5100.00,INR,675,10.8,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Mysuru Botanical Gardens & Heritage Tea Stroll,In Mysuru: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_fd0b885c,trp_ed7e580e,Shillong plan v1,1,1,agent,20300.00,INR,900,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Shillong River Expedition & Nature Wilderness Trek,"In Shillong: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_ce496677,trp_5b79ffd1,Munnar plan v1,1,0,ai_planner,12450.00,INR,975,10.1,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Munnar Bustling Night Bazaar & Budget Food Street,In Munnar: Enjoy mouthwatering local street snacks and soak in vibrant local street energy.,evening
itn_a88afdee,trp_5b79ffd1,Munnar plan v2,2,1,ai_planner,12000.00,INR,870,10.1,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Munnar Self-Guided Architectural Walking Trail,"In Munnar: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_0b4afd9d,trp_574e5595,Abu Dhabi plan v1,1,1,ai_planner,7654.37,INR,1095,8.9,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Abu Dhabi Old Town Heritage Bazaar & Artisan Lane,"In Abu Dhabi: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_0f5ab070,trp_2035c85a,Kuala Lumpur plan v1,1,1,agent,17752.40,INR,945,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kuala Lumpur Traditional Folk Performance & Heritage Feast,In Kuala Lumpur: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_fb74b021,trp_f7736bd6,Kandy plan v1,1,1,ai_planner,4970.00,INR,525,9.6,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Kandy Self-Guided Architectural Walking Trail,"In Kandy: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_a0693837,trp_f6031e74,Gokarna plan v1,1,1,user,7761.50,AED,1350,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Gokarna Ayurvedic Herbal Therapy & Botanical Walk,In Gokarna: Learn about restorative medicinal herbs followed by traditional warm oil relaxation rituals.,afternoon
itn_2ad4e400,trp_8b48ae6e,Bhubaneswar plan v1,1,1,user,11400.00,INR,660,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhubaneswar Bustling Night Bazaar & Budget Food Street,In Bhubaneswar: Enjoy mouthwatering local street snacks and soak in vibrant local street energy.,evening
itn_3eeb4734,trp_cf3db507,Guwahati plan v1,1,1,user,16950.00,INR,915,10.1,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Guwahati Sunrise Ridge Hike & Panoramic Viewpoint,In Guwahati: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_7ebf6e90,trp_25e25e9c,Doha plan v1,1,1,ai_planner,7687.92,INR,990,8.9,,active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Doha Old Town Heritage Bazaar & Artisan Lane,"In Doha: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_a4db47e9,trp_ecb44c64,Thiruvananthapuram plan v1,1,0,optimizer,21850.00,INR,1920,13.7,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Thiruvananthapuram Traditional Folk Performance & Heritage Feast,In Thiruvananthapuram: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_c7c5d79b,trp_ecb44c64,Thiruvananthapuram plan v2,2,0,ai_planner,21500.00,INR,1590,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Thiruvananthapuram Historic Citadel & Royal Palace Morning Tour,"In Thiruvananthapuram: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_702ab41a,trp_ecb44c64,Thiruvananthapuram plan v3,3,1,ai_planner,21350.00,INR,1380,13.7,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Thiruvananthapuram Old Town Heritage Bazaar & Artisan Lane,"In Thiruvananthapuram: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_2825e8e9,trp_2c538bd5,Doha plan v1,1,1,user,1462821.21,IDR,825,10.1,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Doha Campfire Astronomy & Stargazing Session,In Doha: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_a64055dc,trp_9eb0f5fe,Bangkok plan v1,1,1,agent,23494.30,INR,1080,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bangkok Sunrise Ridge Hike & Panoramic Viewpoint,In Bangkok: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_6b7ac4a3,trp_4c04b27d,Bangkok plan v1,1,1,agent,8552.50,INR,660,7.7,,active,2026-06-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bangkok Public Park Relaxation & City Museum,In Bangkok: Admire civic historical collections and picnic amidst manicured public historical gardens.,afternoon
itn_6dcf0f97,trp_32a84989,Jaipur plan v1,1,1,optimizer,2050.00,INR,435,6.0,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,City Palace & Jantar Mantar Observatory,"Discover royal ceremonial courtyards, the Peacock Gate, and giant astronomical stone sundials.",afternoon
itn_3830295d,trp_76677b52,Ahmedabad plan v1,1,1,user,15800.00,INR,1110,13.7,,active,2026-06-28T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Ahmedabad Self-Guided Architectural Walking Trail,"In Ahmedabad: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_896d88e7,trp_c9e5981e,Shimla plan v1,1,1,optimizer,15550.00,INR,1170,11.3,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Shimla Fine Dining Luncheon & Vintage High Tea,In Shimla: Sample gourmet fusion gastronomy followed by an opulent afternoon tea service.,afternoon
itn_427ee9e7,trp_835b8b9f,Shimla plan v1,1,1,agent,11450.00,INR,1140,12.5,,active,2026-08-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Shimla Lakeside Promenade Sunset & Classical Sitar,"In Shimla: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_1fa168ae,trp_cf3635ee,Mysuru plan v1,1,1,ai_planner,14700.00,INR,1425,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Mysuru Botanical Gardens & Heritage Tea Stroll,In Mysuru: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_1aa579f2,trp_7507ac91,Gangtok plan v1,1,1,user,22550.00,INR,1755,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Gangtok Old Town Heritage Bazaar & Artisan Lane,"In Gangtok: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_8233840f,trp_1af71903,Tirupati plan v1,1,1,optimizer,8550.00,NPR,930,9.6,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Tirupati Lakeside Promenade Sunset & Classical Sitar,"In Tirupati: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_1c9d3114,trp_7a17c8a1,Jaipur plan v1,1,1,user,8500.00,INR,480,6.5,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Amber Palace & Fort Sunrise Walk,Ascend the iconic Maota lake ramparts at dawn and witness royal Rajput architecture.,morning
itn_9a0b6f00,trp_73adc9df,Bali plan v1,1,1,optimizer,1789500.00,INR,1125,11.3,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bali Public Park Relaxation & City Museum,In Bali: Admire civic historical collections and picnic amidst manicured public historical gardens.,afternoon
itn_49fc7196,trp_c3b40723,Varanasi plan v1,1,0,agent,8950.00,INR,840,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Grand Ganga Maha Aarti at Dashashwamedh,"Multi-tiered brass incense lamps, resonating conch shells, and spiritual grandeur.",evening
itn_75626a4f,trp_c3b40723,Varanasi plan v2,2,0,optimizer,10500.00,INR,630,7.7,,active,2026-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Sarnath Deer Park & Dhamek Stupa,"Sacred site where Lord Buddha delivered his first sermon, featuring Ashoka Pillar relics.",morning
itn_ec76756e,trp_c3b40723,Varanasi plan v3,3,1,agent,16700.00,INR,690,10.1,,active,2026-07-31T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Banarasi Silk Weaving Quarter Exploration,Visit master weavers creating intricate gold and silver zari brocade handloom sarees.,afternoon
itn_58a33ec7,trp_96471330,Zurich plan v1,1,1,optimizer,12532.56,INR,1275,13.7,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Zurich Lakeside Promenade Sunset & Classical Sitar,"In Zurich: Unwind as dusk falls with soft breeze, shimmering reflections, and ambient acoustic music.",evening
itn_ee1269a2,trp_56eeb108,Kathmandu plan v1,1,0,ai_planner,3370.75,AED,720,6.5,,active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kathmandu Self-Guided Architectural Walking Trail,"In Kathmandu: Explore iconic historic facades, public clocktowers, and photogenic heritage gates on foot.",morning
itn_a9773409,trp_56eeb108,Kathmandu plan v2,2,1,optimizer,6170.75,AED,810,10.1,,active,2026-05-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kathmandu Public Park Relaxation & City Museum,In Kathmandu: Admire civic historical collections and picnic amidst manicured public historical gardens.,afternoon
itn_094309ee,trp_9bebde0c,Udaipur plan v1,1,1,agent,20450.00,INR,690,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Fateh Sagar Lake Promenade & Street Food,"Sample fresh cold coffee, kulhad chai, and spicy pav bhaji along the lakeside drive.",evening
itn_4fa0c628,trp_adec5721,Puri plan v1,1,0,ai_planner,9651.25,SGD,1395,11.3,,active,2026-04-28T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Puri Historic Citadel & Royal Palace Morning Tour,"In Puri: Explore ancient battlements, royal courtyards, and museum galleries preserving centuries of heritage.",morning
itn_399908ae,trp_adec5721,Puri plan v2,2,1,ai_planner,8051.25,SGD,1515,13.7,,active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Puri Old Town Heritage Bazaar & Artisan Lane,"In Puri: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_06034281,trp_d4204375,Bhubaneswar plan v1,1,0,ai_planner,19950.00,INR,1245,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Bhubaneswar Tranquil Waterfront Sunset & Sound Bath,In Bhubaneswar: Soothing therapeutic singing bowls and herbal teas overlooking shimmering evening waters.,evening
itn_76582a4b,trp_d4204375,Bhubaneswar plan v2,2,1,ai_planner,25550.00,INR,975,12.5,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bhubaneswar Dawn Meditation & Pranayama in Garden Pavilions,In Bhubaneswar: Begin the day revitalized with guided breathwork and gentle yoga in a peaceful courtyard.,morning
itn_ca496f4a,trp_0629deb2,Udaipur plan v1,1,1,user,28500.00,INR,1485,13.7,,active,2026-07-28T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Saheliyon Ki Bari & Fountains Walk,Lush ornamental courtyard built for royal maidens with marble elephants and lotus pools.,afternoon
itn_24487d0c,trp_cdb13358,Visakhapatnam plan v1,1,1,agent,11160.00,THB,1125,12.5,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Visakhapatnam Exclusive Sunset Cruise & Chef's Degustation,In Visakhapatnam: Private boat charter with champagne sunset toasts and an artisanal seven-course meal.,evening
itn_3557cc31,trp_c81c4b8e,Kolkata plan v1,1,0,agent,10750.00,INR,1005,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-22T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kolkata Sunrise Ridge Hike & Panoramic Viewpoint,In Kolkata: Venture along scenic hillside trails offering uninhibited dawn views of the surrounding valleys.,morning
itn_2aca5907,trp_c81c4b8e,Kolkata plan v2,2,0,optimizer,1700.00,INR,585,6.0,,active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kolkata River Expedition & Nature Wilderness Trek,"In Kolkata: Active outdoor excursion exploring gorges, hidden waterfalls, and indigenous wildlife habitats.",afternoon
itn_22fbf7b9,trp_c81c4b8e,Kolkata plan v3,3,1,user,13900.00,INR,1140,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30,3,Kolkata Campfire Astronomy & Stargazing Session,In Kolkata: Gather under clear celestial skies for stargazing and stories of regional explorer folklore.,evening
itn_ea5632e6,trp_d22f372f,Manali plan v1,1,1,ai_planner,13000.00,INR,1515,13.7,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Manali Private Chauffeur Landmark & Palace Tour,In Manali: VIP skip-the-line access to private palace wings and exclusive curatorial collections.,morning
itn_5942b88e,trp_ac2f90d3,Male plan v1,1,0,user,16248.75,INR,1455,13.7,,active,2026-06-04T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Male Old Town Heritage Bazaar & Artisan Lane,"In Male: Wander vibrant alleys filled with master craftsmen, traditional weaving, and regional metalware.",afternoon
itn_906a171c,trp_ac2f90d3,Male plan v2,2,1,user,16535.50,INR,1050,10.1,,active,2026-05-17T10:00:00+05:30,2026-08-18T10:00:00+05:30,1,Male Traditional Folk Performance & Heritage Feast,In Male: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
itn_c554ffea,trp_7d8e2e3c,Bengaluru plan v1,1,1,optimizer,9050.00,INR,420,5.3,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Bengaluru Botanical Gardens & Heritage Tea Stroll,In Bengaluru: Gentle morning stroll under ancient canopy trees enjoying freshly brewed estate single-origin teas.,morning
itn_45da5934,trp_9158f558,Puri plan v1,1,1,optimizer,16100.00,INR,1605,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Puri Artisan Pottery Workshop & Museum Visit,In Puri: Observe heritage clay craftsmanship and unhurriedly tour curated regional art collections.,afternoon
itn_b4329580,trp_740a0028,Aurangabad plan v1,1,1,ai_planner,11050.00,INR,855,6.5,,active,2026-04-25T10:00:00+05:30,2026-08-18T10:00:00+05:30,2,Aurangabad Traditional Folk Performance & Heritage Feast,In Aurangabad: Delight in live classical musical performances accompanied by multi-course regal recipes.,evening
