landmark_id,city_id,name,kind,lat,lng,description
lmk_1096,cty_1ced6ede,Abu Dhabi District Metro Link,transit_hub,24.401261,54.338242,Rapid transit access within a 5-minute walk of Hillview Mahal Suites.
lmk_1097,cty_1ced6ede,Abu Dhabi Cultural Craft Lane,bazaar,24.40191,54.348879,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1098,cty_1ced6ede,Abu Dhabi Botanical Leisure Garden,park,24.411857,54.331962,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1099,cty_1ced6ede,Abu Dhabi District Metro Link,transit_hub,24.419163,54.387814,Rapid transit access within a 5-minute walk of Casa Bungalow by the Lake.
lmk_1100,cty_1ced6ede,Abu Dhabi Cultural Craft Lane,bazaar,24.427807,54.39556,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1101,cty_1ced6ede,Abu Dhabi Botanical Leisure Garden,park,24.429805,54.396892,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1102,cty_6320eea9,Doha District Metro Link,transit_hub,25.235075,51.499826,Rapid transit access within a 5-minute walk of The Retreat Homestay.
lmk_1103,cty_6320eea9,Doha Cultural Craft Lane,bazaar,25.226511,51.490003,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1104,cty_6320eea9,Doha Botanical Leisure Garden,park,25.234956,51.508646,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1105,cty_6320eea9,Doha District Metro Link,transit_hub,25.345807,51.590183,Rapid transit access within a 5-minute walk of Indigo Regency Inn.
lmk_1106,cty_6320eea9,Doha Cultural Craft Lane,bazaar,25.338598,51.580677,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1107,cty_6320eea9,Doha Botanical Leisure Garden,park,25.351917,51.57641,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1108,cty_6320eea9,Doha District Metro Link,transit_hub,25.304303,51.460303,Rapid transit access within a 5-minute walk of Casa Niwas.
lmk_1109,cty_6320eea9,Doha Cultural Craft Lane,bazaar,25.305871,51.458033,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1110,cty_6320eea9,Doha Botanical Leisure Garden,park,25.314469,51.464117,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1111,cty_6320eea9,Doha District Metro Link,transit_hub,25.260212,51.575893,Rapid transit access within a 5-minute walk of Grand Terraces.
lmk_1112,cty_6320eea9,Doha Cultural Craft Lane,bazaar,25.261348,51.579725,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1113,cty_6320eea9,Doha Botanical Leisure Garden,park,25.250704,51.582219,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1114,cty_6320eea9,Doha District Metro Link,transit_hub,25.244495,51.478925,Rapid transit access within a 5-minute walk of Garden Meadows.
lmk_1115,cty_6320eea9,Doha Cultural Craft Lane,bazaar,25.25554,51.476771,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1116,cty_6320eea9,Doha Botanical Leisure Garden,park,25.252219,51.491655,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1117,cty_905fd8a1,Singapore District Metro Link,transit_hub,1.379145,103.876252,Rapid transit access within a 5-minute walk of Indigo Nest Heritage.
lmk_1118,cty_905fd8a1,Singapore Cultural Craft Lane,bazaar,1.375732,103.888115,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1119,cty_905fd8a1,Singapore Botanical Leisure Garden,park,1.386114,103.872364,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1120,cty_905fd8a1,Singapore District Metro Link,transit_hub,1.389896,103.767162,Rapid transit access within a 5-minute walk of Amber Manor by the Lake.
lmk_1121,cty_905fd8a1,Singapore Cultural Craft Lane,bazaar,1.399814,103.771841,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1122,cty_905fd8a1,Singapore Botanical Leisure Garden,park,1.389628,103.78468,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1123,cty_905fd8a1,Singapore District Metro Link,transit_hub,1.3644,103.798273,Rapid transit access within a 5-minute walk of The Old Residency Resort.
lmk_1124,cty_905fd8a1,Singapore Cultural Craft Lane,bazaar,1.363381,103.801824,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1125,cty_905fd8a1,Singapore Botanical Leisure Garden,park,1.380397,103.801779,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1126,cty_905fd8a1,Singapore District Metro Link,transit_hub,1.393192,103.867718,Rapid transit access within a 5-minute walk of Indigo Manor Suites.
lmk_1127,cty_905fd8a1,Singapore Cultural Craft Lane,bazaar,1.39173,103.87828,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1128,cty_905fd8a1,Singapore Botanical Leisure Garden,park,1.384987,103.864339,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1129,cty_905fd8a1,Singapore District Metro Link,transit_hub,1.382608,103.796955,Rapid transit access within a 5-minute walk of Hotel Manor Boutique Stay.
lmk_1130,cty_905fd8a1,Singapore Cultural Craft Lane,bazaar,1.373487,103.791641,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1131,cty_905fd8a1,Singapore Botanical Leisure Garden,park,1.374406,103.78805,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1132,cty_a5f16904,Bangkok District Metro Link,transit_hub,13.814891,100.441612,Rapid transit access within a 5-minute walk of The Old Orchard Boutique Stay.
lmk_1133,cty_a5f16904,Bangkok Cultural Craft Lane,bazaar,13.811055,100.452465,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1134,cty_a5f16904,Bangkok Botanical Leisure Garden,park,13.801058,100.442572,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1135,cty_a5f16904,Bangkok District Metro Link,transit_hub,13.693601,100.450545,Rapid transit access within a 5-minute walk of Garden Nest Suites.
lmk_1136,cty_a5f16904,Bangkok Cultural Craft Lane,bazaar,13.699006,100.458845,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1137,cty_a5f16904,Bangkok Botanical Leisure Garden,park,13.696914,100.461994,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1138,cty_a5f16904,Bangkok District Metro Link,transit_hub,13.695014,100.45792,Rapid transit access within a 5-minute walk of Hotel Verandah & Spa.
lmk_1139,cty_a5f16904,Bangkok Cultural Craft Lane,bazaar,13.705553,100.461868,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1140,cty_a5f16904,Bangkok Botanical Leisure Garden,park,13.702959,100.452326,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1141,cty_a5f16904,Bangkok District Metro Link,transit_hub,13.759836,100.441372,Rapid transit access within a 5-minute walk of Heritage Meadows & Spa.
lmk_1142,cty_a5f16904,Bangkok Cultural Craft Lane,bazaar,13.770764,100.440437,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1143,cty_a5f16904,Bangkok Botanical Leisure Garden,park,13.758806,100.43782,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1144,cty_a5f16904,Bangkok District Metro Link,transit_hub,13.767842,100.509159,Rapid transit access within a 5-minute walk of Grand Verandah & Spa.
lmk_1145,cty_a5f16904,Bangkok Cultural Craft Lane,bazaar,13.770407,100.511894,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1146,cty_a5f16904,Bangkok Botanical Leisure Garden,park,13.779726,100.496015,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1147,cty_c9f34ba7,Kuala Lumpur District Metro Link,transit_hub,3.176724,101.631248,Rapid transit access within a 5-minute walk of The Old Verandah & Spa.
lmk_1148,cty_c9f34ba7,Kuala Lumpur Cultural Craft Lane,bazaar,3.178428,101.638601,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1149,cty_c9f34ba7,Kuala Lumpur Botanical Leisure Garden,park,3.192955,101.627245,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1150,cty_c9f34ba7,Kuala Lumpur District Metro Link,transit_hub,3.198977,101.679015,Rapid transit access within a 5-minute walk of Amber Niwas Resort.
lmk_1151,cty_c9f34ba7,Kuala Lumpur Cultural Craft Lane,bazaar,3.205083,101.675673,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1152,cty_c9f34ba7,Kuala Lumpur Botanical Leisure Garden,park,3.191465,101.681453,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1153,cty_c9f34ba7,Kuala Lumpur District Metro Link,transit_hub,3.149118,101.699897,Rapid transit access within a 5-minute walk of Riverside Palms Inn.
lmk_1154,cty_c9f34ba7,Kuala Lumpur Cultural Craft Lane,bazaar,3.151249,101.692974,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1155,cty_c9f34ba7,Kuala Lumpur Botanical Leisure Garden,park,3.133721,101.698669,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1156,cty_c9f34ba7,Kuala Lumpur District Metro Link,transit_hub,3.105581,101.707305,Rapid transit access within a 5-minute walk of Palm Nest Heritage.
lmk_1157,cty_c9f34ba7,Kuala Lumpur Cultural Craft Lane,bazaar,3.115265,101.703521,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1158,cty_c9f34ba7,Kuala Lumpur Botanical Leisure Garden,park,3.115712,101.719925,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1159,cty_c9f34ba7,Kuala Lumpur District Metro Link,transit_hub,3.194934,101.743859,Rapid transit access within a 5-minute walk of Hillview Meadows Inn.
lmk_1160,cty_c9f34ba7,Kuala Lumpur Cultural Craft Lane,bazaar,3.200877,101.747483,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1161,cty_c9f34ba7,Kuala Lumpur Botanical Leisure Garden,park,3.189331,101.73961,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1162,cty_36afaa5c,Bali District Metro Link,transit_hub,-8.465684,115.165334,Rapid transit access within a 5-minute walk of Amber Vihar Suites.
lmk_1163,cty_36afaa5c,Bali Cultural Craft Lane,bazaar,-8.46747,115.176468,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1164,cty_36afaa5c,Bali Botanical Leisure Garden,park,-8.467907,115.179849,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1165,cty_36afaa5c,Bali District Metro Link,transit_hub,-8.367535,115.209461,Rapid transit access within a 5-minute walk of The Old Courtyard Inn.
lmk_1166,cty_36afaa5c,Bali Cultural Craft Lane,bazaar,-8.366399,115.212964,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1167,cty_36afaa5c,Bali Botanical Leisure Garden,park,-8.377043,115.215245,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1168,cty_36afaa5c,Bali District Metro Link,transit_hub,-8.412905,115.245588,Rapid transit access within a 5-minute walk of Villa Sanctuary by the Lake.
lmk_1169,cty_36afaa5c,Bali Cultural Craft Lane,bazaar,-8.418411,115.250791,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1170,cty_36afaa5c,Bali Botanical Leisure Garden,park,-8.402213,115.257151,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1171,cty_36afaa5c,Bali District Metro Link,transit_hub,-8.420735,115.183383,Rapid transit access within a 5-minute walk of Casa Palms Boutique Stay.
lmk_1172,cty_36afaa5c,Bali Cultural Craft Lane,bazaar,-8.419386,115.192359,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1173,cty_36afaa5c,Bali Botanical Leisure Garden,park,-8.433146,115.18669,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1174,cty_36afaa5c,Bali District Metro Link,transit_hub,-8.40314,115.153279,Rapid transit access within a 5-minute walk of Lake Kothi Heritage.
lmk_1175,cty_36afaa5c,Bali Cultural Craft Lane,bazaar,-8.411205,115.158743,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1176,cty_36afaa5c,Bali Botanical Leisure Garden,park,-8.393959,115.159513,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1177,cty_51a149b7,Kyoto District Metro Link,transit_hub,34.967723,135.726086,Rapid transit access within a 5-minute walk of Royal Orchard Resort.
lmk_1178,cty_51a149b7,Kyoto Cultural Craft Lane,bazaar,34.957447,135.72417,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1179,cty_51a149b7,Kyoto Botanical Leisure Garden,park,34.967814,135.732076,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1180,cty_51a149b7,Kyoto District Metro Link,transit_hub,35.064898,135.704155,Rapid transit access within a 5-minute walk of The Old Manor Heritage.
lmk_1181,cty_51a149b7,Kyoto Cultural Craft Lane,bazaar,35.074582,135.699537,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1182,cty_51a149b7,Kyoto Botanical Leisure Garden,park,35.075029,135.719552,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1183,cty_51a149b7,Kyoto District Metro Link,transit_hub,34.960572,135.73675,Rapid transit access within a 5-minute walk of The Bungalow by the Lake.
lmk_1184,cty_51a149b7,Kyoto Cultural Craft Lane,bazaar,34.959272,135.745328,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1185,cty_51a149b7,Kyoto Botanical Leisure Garden,park,34.965008,135.729787,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1186,cty_51a149b7,Kyoto District Metro Link,transit_hub,34.993919,135.813952,Rapid transit access within a 5-minute walk of The Orchard by the Lake.
lmk_1187,cty_51a149b7,Kyoto Cultural Craft Lane,bazaar,34.989849,135.80271,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1188,cty_51a149b7,Kyoto Botanical Leisure Garden,park,35.004696,135.803396,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1189,cty_51a149b7,Kyoto District Metro Link,transit_hub,35.048752,135.776511,Rapid transit access within a 5-minute walk of Grand Kothi Resort.
lmk_1190,cty_51a149b7,Kyoto Cultural Craft Lane,bazaar,35.049888,135.780744,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1191,cty_51a149b7,Kyoto Botanical Leisure Garden,park,35.039243,135.783499,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1192,cty_0b7f5985,Zurich District Metro Link,transit_hub,47.402464,8.480954,Rapid transit access within a 5-minute walk of Lake Kothi Resort.
lmk_1193,cty_0b7f5985,Zurich Cultural Craft Lane,bazaar,47.392188,8.478634,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1194,cty_0b7f5985,Zurich Botanical Leisure Garden,park,47.402555,8.488206,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1195,cty_0b7f5985,Zurich District Metro Link,transit_hub,47.347436,8.502455,Rapid transit access within a 5-minute walk of Heritage Palms Suites.
lmk_1196,cty_0b7f5985,Zurich Cultural Craft Lane,bazaar,47.358329,8.490543,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1197,cty_0b7f5985,Zurich Botanical Leisure Garden,park,47.341274,8.497978,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1198,cty_0b7f5985,Zurich District Metro Link,transit_hub,47.437224,8.549816,Rapid transit access within a 5-minute walk of Lake Nest Suites.
lmk_1199,cty_0b7f5985,Zurich Cultural Craft Lane,bazaar,47.430013,8.546573,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1200,cty_0b7f5985,Zurich Botanical Leisure Garden,park,47.432568,8.573551,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1201,cty_0b7f5985,Zurich District Metro Link,transit_hub,47.433745,8.620667,Rapid transit access within a 5-minute walk of Heritage Verandah Suites.
lmk_1202,cty_0b7f5985,Zurich Cultural Craft Lane,bazaar,47.437655,8.616413,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
lmk_1203,cty_0b7f5985,Zurich Botanical Leisure Garden,park,47.440705,8.630812,Serene botanical enclave featuring lush shaded avenues and floral displays.
lmk_1204,cty_0b7f5985,Zurich District Metro Link,transit_hub,47.410788,8.507477,Rapid transit access within a 5-minute walk of Indigo Niwas Suites.
lmk_1205,cty_0b7f5985,Zurich Cultural Craft Lane,bazaar,47.404293,8.503521,Vibrant pedestrian lane showcasing handmade regional goods and tea shops.
